# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "4" "-O" "--fraction" "-M" "--fraction" "-p" "-t" "region" "-g" "ID" "-a" "ddis_regions.gff" "-o" "counts/regions_ddis.txt" "star_map_ddis/Ddis-0h-A.bam" "star_map_ddis/Ddis-0h-B.bam" "star_map_ddis/Ddis-0h-C.bam" "star_map_ddis/Ddis-16h-A.bam" "star_map_ddis/Ddis-16h-B.bam" "star_map_ddis/Ddis-16h-C.bam" "star_map_ddis/Ddis-24h-A.bam" "star_map_ddis/Ddis-24h-B.bam" "star_map_ddis/Ddis-24h-C.bam" 
Geneid	Chr	Start	End	Strand	Length	star_map_ddis/Ddis-0h-A.bam	star_map_ddis/Ddis-0h-B.bam	star_map_ddis/Ddis-0h-C.bam	star_map_ddis/Ddis-16h-A.bam	star_map_ddis/Ddis-16h-B.bam	star_map_ddis/Ddis-16h-C.bam	star_map_ddis/Ddis-24h-A.bam	star_map_ddis/Ddis-24h-B.bam	star_map_ddis/Ddis-24h-C.bam
NC_007090.3:2352501..2355000	NC_007090.3	2352501	2355000	+	2500	46	242	157.50	41.50	75.50	22.50	47	93.50	147
NC_007090.3:2355001..2357500	NC_007090.3	2355001	2357500	+	2500	1810.33	438.75	934	7449.50	1910	1002	2328	2240	1195
NC_007090.3:2357501..2360000	NC_007090.3	2357501	2360000	+	2500	37815.17	17703.25	25408.00	32520.00	6286	11900.00	10409.00	9046.00	6482
NC_007090.3:2360001..2362500	NC_007090.3	2360001	2362500	+	2500	1287	1795.50	1855.50	365	427	516.00	635.50	992.50	881.50
NC_007090.3:2362501..2365000	NC_007090.3	2362501	2365000	+	2500	329	5252	4028.50	145.50	649.50	3017.50	1595.50	6398.50	6770
NC_007090.3:2365001..2367500	NC_007090.3	2365001	2367500	+	2500	24	1347.50	1039	17	167.50	619	354	1881	2016.50
NC_007090.3:2367501..2370000	NC_007090.3	2367501	2370000	+	2500	0	10.00	8	432.00	4205.91	5818.50	637.33	2200.50	3748.75
NC_007090.3:2370001..2372500	NC_007090.3	2370001	2372500	+	2500	774.50	1287.50	931.50	1393.50	10532.58	11699.00	1652.67	5001	7571.75
NC_007090.3:2372501..2375000	NC_007090.3	2372501	2375000	+	2500	270.50	509	413	301.50	616.50	287	616	474	745
NC_007090.3:2375001..2377500	NC_007090.3	2375001	2377500	+	2500	173	388.50	271	164.50	234	192	299.50	306	378.00
NC_007090.3:2377501..2380000	NC_007090.3	2377501	2380000	+	2500	7312.50	6198.50	9293	3315	2089.50	1499	4144.00	6206.50	4517
NC_007090.3:2380001..2382500	NC_007090.3	2380001	2382500	+	2500	1553.50	1167	1770	1249.50	801.25	275	879.50	1372.50	989
NC_007090.3:2382501..2385000	NC_007090.3	2382501	2385000	+	2500	86	36	42.50	194	131.25	50	71.50	74.50	78
NC_007090.3:2385001..2387500	NC_007090.3	2385001	2387500	+	2500	3.00	3.50	1	58.50	131.50	291	214	256.00	216.50
NC_007090.3:2387501..2390000	NC_007090.3	2387501	2390000	+	2500	16	26	14	1325.50	3000.50	6956.50	6145.50	17279	7846
NC_007090.3:2390001..2392500	NC_007090.3	2390001	2392500	+	2500	156.62	96.73	64.66	133.86	161.04	52.55	125.24	122.00	124.55
NC_007090.3:2392501..2395000	NC_007090.3	2392501	2395000	+	2500	566.49	1409.32	978.27	330.41	530.09	276.78	347.28	506.55	689.14
NC_007090.3:2395001..2397500	NC_007090.3	2395001	2397500	+	2500	3430	10961.50	6632.50	1328	3264.50	2964	2628.50	3555.50	4194
NC_007090.3:2397501..2400000	NC_007090.3	2397501	2400000	+	2500	1682.50	2475.50	1798.50	805.50	670.50	510	1158.50	1250.50	1177
NC_007090.3:2400001..2402500	NC_007090.3	2400001	2402500	+	2500	1048.50	1297.30	811.50	320	269	205	888	972	680
NC_007090.3:2402501..2405000	NC_007090.3	2402501	2405000	+	2500	5555.50	27909.30	12377.50	2578	3949.50	6265.50	7405	6588	9348
NC_007090.3:2405001..2407500	NC_007090.3	2405001	2407500	+	2500	240	3362.90	1771.00	91.50	466.50	282	645	571.50	1439.00
NC_007090.3:2407501..2410000	NC_007090.3	2407501	2410000	+	2500	13.17	10	8.83	86.67	22.17	178.00	363.58	373.75	308.33
NC_007090.3:2410001..2412500	NC_007090.3	2410001	2412500	+	2500	212.58	135.50	147.25	130.66	119.00	404.08	1441.88	1795.74	1173.74
NC_007090.3:2412501..2415000	NC_007090.3	2412501	2415000	+	2500	102.75	64.50	35.58	1552.33	1010.16	2056.08	1298.30	1588.24	1348.66
NC_007090.3:2415001..2417500	NC_007090.3	2415001	2417500	+	2500	2915.08	1587.16	1382.00	812.16	997.33	1998.33	2143.66	4900.15	2200.08
NC_007090.3:2417501..2420000	NC_007090.3	2417501	2420000	+	2500	522.92	951.33	705.33	755.17	962.83	167.50	621.07	1236.58	914.67
NC_007090.3:2420001..2422500	NC_007090.3	2420001	2422500	+	2500	215	1005.50	634	547.50	849.50	613.50	478	664.50	731
NC_007090.3:2422501..2425000	NC_007090.3	2422501	2425000	+	2500	54.50	131	87	382.50	502.50	263	203	305	276
NC_007090.3:2425001..2427500	NC_007090.3	2425001	2427500	+	2500	123	130	86	825.50	704	192.50	366.50	342	416
NC_007090.3:2427501..2430000	NC_007090.3	2427501	2430000	+	2500	99	301.50	135.50	671.50	1111.50	1022	426.50	599.50	708.50
NC_007090.3:2430001..2432500	NC_007090.3	2430001	2432500	+	2500	121.50	237.50	150.50	136	239	131	169	188.50	199
NC_007090.3:2432501..2435000	NC_007090.3	2432501	2435000	+	2500	398.75	554	421.50	244	101.50	93	283.50	222	315.50
NC_007090.3:2435001..2437500	NC_007090.3	2435001	2437500	+	2500	4182.75	3855	4267.50	4633	2690.25	1096.50	2169.50	2028	2023.50
NC_007090.3:2437501..2440000	NC_007090.3	2437501	2440000	+	2500	5415.00	8185.00	7000	3895.00	7855.47	6994.25	7476.50	6334.00	7929.50
NC_007090.3:2440001..2442500	NC_007090.3	2440001	2442500	+	2500	42	25.00	36.50	4776	6125.50	1493.50	5848.75	1807	3583
NC_007090.3:2442501..2445000	NC_007090.3	2442501	2445000	+	2500	1045	771.50	978.50	147997.00	243172.92	213023.50	191869.42	64404.50	114294.08
NC_007090.3:2445001..2447500	NC_007090.3	2445001	2447500	+	2500	1233	934.50	844.50	1297	1099.92	378.25	2584.17	1397	1584.08
NC_007090.3:2447501..2450000	NC_007090.3	2447501	2450000	+	2500	270	1576.00	1004.00	396.00	326.67	3961.00	757.17	2169.50	1118.33
NC_007090.3:2450001..2452500	NC_007090.3	2450001	2452500	+	2500	238	32	69.50	104	19.50	22	194.50	86	85
NC_007090.3:2452501..2455000	NC_007090.3	2452501	2455000	+	2500	110	53	50	28	20.50	2	58	46	48
NC_007090.3:2455001..2457500	NC_007090.3	2455001	2457500	+	2500	663	3461.50	3576.50	1214.50	3695	2355.50	1911.50	4080.50	3436.50
NC_007090.3:2457501..2460000	NC_007090.3	2457501	2460000	+	2500	5248.50	7854.50	8075.50	8504	9352	10772	6075.50	9894.42	7581
NC_007090.3:2460001..2462500	NC_007090.3	2460001	2462500	+	2500	1161.50	925	1313	1878	1318	681	998.50	1431.42	867
NC_007090.3:2462501..2465000	NC_007090.3	2462501	2465000	+	2500	72	100.50	93.83	546.50	186.00	109	253.50	92.17	132.50
NC_007090.3:2465001..2467500	NC_007090.3	2465001	2467500	+	2500	2729.50	2559.50	1470.50	6825.25	7459.75	9702.42	6658.50	3093	4425
NC_007090.3:2467501..2470000	NC_007090.3	2467501	2470000	+	2500	6038.50	6580.89	3025.57	11973.65	16211.26	15811.58	14688.00	5707.11	9955.42
NC_007090.3:2470001..2472500	NC_007090.3	2470001	2472500	+	2500	0	0	4	1287	2101.50	935.50	446.50	1017	750.50
NC_007090.3:2472501..2475000	NC_007090.3	2472501	2475000	+	2500	5178.00	4606	3279	3707.00	1569	1477	2058	3507.00	1673.00
NC_007090.3:2475001..2477500	NC_007090.3	2475001	2477500	+	2500	1032.33	3452.20	1787.59	688.92	809.62	483.62	1428.72	1500.14	2573.66
NC_007090.3:2477501..2480000	NC_007090.3	2477501	2480000	+	2500	94.50	6	24	10445.92	2121.75	647	703.50	549.20	450.50
NC_007090.3:2480001..2482500	NC_007090.3	2480001	2482500	+	2500	116.17	76.12	76.09	1426.20	638.37	850.73	600.20	363.22	503.18
NC_007090.3:2482501..2485000	NC_007090.3	2482501	2485000	+	2500	10	28	11	22	17.50	38.50	70.50	50.50	72.50
NC_007090.3:2485001..2487500	NC_007090.3	2485001	2487500	+	2500	4840	12148.50	7521.50	489	211.50	207.50	5269.50	2390.50	2043.50
NC_007090.3:2487501..2490000	NC_007090.3	2487501	2490000	+	2500	1560	4226	2794.50	258	116	45.50	1889	961	720.50
NC_007090.3:2490001..2492500	NC_007090.3	2490001	2492500	+	2500	590.50	232	253.50	1151.50	243.50	168	375	358	303.50
NC_007090.3:2492501..2495000	NC_007090.3	2492501	2495000	+	2500	367.50	590	431.50	725.00	394	551.50	395.67	710	563
NC_007090.3:2495001..2497500	NC_007090.3	2495001	2497500	+	2500	356	1372.50	750.50	385	881	2217.50	717.50	846.50	1030
NC_007090.3:2497501..2500000	NC_007090.3	2497501	2500000	+	2500	8636	4888.75	6323.50	1564	767	1041	2826	2586	2130.00
NC_007090.3:2500001..2502500	NC_007090.3	2500001	2502500	+	2500	4010.50	2457.25	2584	1289.50	280	274.50	1972	1385.50	1214
NC_007090.3:2502501..2505000	NC_007090.3	2502501	2505000	+	2500	436	758	211	56.50	22	20	726.50	405	486.50
NC_007090.3:2505001..2507500	NC_007090.3	2505001	2507500	+	2500	2060.50	951	1420	777.50	234	308.50	508	856	557.00
NC_007090.3:2507501..2510000	NC_007090.3	2507501	2510000	+	2500	1568	1125	1714	2178.50	961.29	681	1034	1364	815.53
NC_007090.3:2510001..2512500	NC_007090.3	2510001	2512500	+	2500	354	2294	998.00	373.72	2994.83	1612	1319	1801.79	3330.17
NC_007090.3:2512501..2515000	NC_007090.3	2512501	2515000	+	2500	241.50	513	263	944.25	957	296.00	754.50	788.50	834.50
NC_007090.3:2515001..2517500	NC_007090.3	2515001	2517500	+	2500	63.50	20	115	11017.25	3669.50	952.00	1220.50	5500.50	730
NC_007090.3:2517501..2520000	NC_007090.3	2517501	2520000	+	2500	233	1249.50	757.50	311.75	223	293.50	242.50	743	849.50
NC_007090.3:2520001..2522500	NC_007090.3	2520001	2522500	+	2500	91	682.50	397.50	1078	252.50	891.25	453.50	1093	980
NC_007090.3:2522501..2525000	NC_007090.3	2522501	2525000	+	2500	32.50	4	15	12973.25	2213.50	1912	1362	980	910
NC_007090.3:2525001..2527500	NC_007090.3	2525001	2527500	+	2500	15767	10498.50	11886.50	14136	5002.50	11027.25	5407.50	6539.50	6087
NC_007090.3:2527501..2530000	NC_007090.3	2527501	2530000	+	2500	199	3141	1707.50	263	1511	666	992	2402.50	2819.50
NC_007090.3:2530001..2532500	NC_007090.3	2530001	2532500	+	2500	461.50	1577.50	1045	216	621.50	197.50	656.50	1087	1235.50
NC_007090.3:2532501..2535000	NC_007090.3	2532501	2535000	+	2500	49	157	75	20	61.50	6	24	82	94
NC_007090.3:2535001..2537500	NC_007090.3	2535001	2537500	+	2500	23.50	382.50	99	2	182	64.50	35.50	139	173
NC_007090.3:2537501..2540000	NC_007090.3	2537501	2540000	+	2500	109.50	884	253.92	84	582	185.50	156.50	602.67	562.12
NC_007090.3:2540001..2542500	NC_007090.3	2540001	2542500	+	2500	134.33	1735.44	535.00	124.00	1303.17	277.93	400.87	1106.32	1226.79
NC_007090.3:2542501..2545000	NC_007090.3	2542501	2545000	+	2500	293.50	2950.42	942	485.50	2309	820	951	1789.42	2234.50
NC_007090.3:2545001..2547500	NC_007090.3	2545001	2547500	+	2500	776.50	1297.25	571.50	1028.00	830	1102.00	546	620	678.00
NC_007090.3:2547501..2550000	NC_007090.3	2547501	2550000	+	2500	14096.00	7176.33	7598	5479	1615	1682.50	4777	4816.58	3206.75
NC_007090.3:2550001..2552500	NC_007090.3	2550001	2552500	+	2500	1019.50	1699	1711	282	553.50	282.50	1423	2116.50	1901.25
NC_007090.3:2552501..2555000	NC_007090.3	2552501	2555000	+	2500	182.50	12768	9199	314	6666.50	9415.00	2239	7178	7911.50
NC_007090.3:2555001..2557500	NC_007090.3	2555001	2557500	+	2500	5622	10882.50	7945.50	2995.50	4685	5962.50	3208	5406	6124
NC_007090.3:2557501..2560000	NC_007090.3	2557501	2560000	+	2500	404	771.50	489	89	58	184.50	311	323	458
NC_007090.3:2560001..2562500	NC_007090.3	2560001	2562500	+	2500	389.50	684.45	400	131	22.83	352.33	314	226	389.47
NC_007090.3:2562501..2565000	NC_007090.3	2562501	2565000	+	2500	37.62	20.75	21.62	23.62	14.53	12.60	19.04	25.32	22.94
NC_007090.3:2565001..2567500	NC_007090.3	2565001	2567500	+	2500	0.50	0	0.25	1	7	28	32.50	1166	28
NC_007090.3:2567501..2570000	NC_007090.3	2567501	2570000	+	2500	92	323	191.50	240.50	617	198.50	183	344	575
NC_007090.3:2570001..2572500	NC_007090.3	2570001	2572500	+	2500	29841.50	18021.50	22592.75	42352.50	11317	15926.50	13866.50	12276	8979.50
NC_007090.3:2572501..2575000	NC_007090.3	2572501	2575000	+	2500	173	245.50	164.50	275	111	73	272.50	205.50	262
NC_007090.3:2575001..2577500	NC_007090.3	2575001	2577500	+	2500	93	183.50	115.50	53.50	110.50	20.50	209	160	254
NC_007090.3:2577501..2580000	NC_007090.3	2577501	2580000	+	2500	726	506	615	608	228.50	103	613.50	556.50	481
NC_007090.3:2580001..2582500	NC_007090.3	2580001	2582500	+	2500	1217.50	7585	3075	523.50	1170.50	1278	1672.50	2447.50	2900.00
NC_007090.3:2582501..2585000	NC_007090.3	2582501	2585000	+	2500	311.50	3601.50	1231.50	58.50	478.50	364.50	581.50	1093.50	1211.50
NC_007090.3:2585001..2587500	NC_007090.3	2585001	2587500	+	2500	4294	2315.50	3514	3471.50	1169.50	493	1785.50	2713	1174
NC_007090.3:2587501..2590000	NC_007090.3	2587501	2590000	+	2500	407	268.50	267.50	3828.00	2750.00	1614.00	2861	1964.50	2698.50
NC_007090.3:2590001..2592500	NC_007090.3	2590001	2592500	+	2500	3	1	1.50	159	145.50	172.75	173.70	80.50	116.17
NC_007090.3:2592501..2595000	NC_007090.3	2592501	2595000	+	2500	0	0	0	88	34	104.25	27.80	6	14.33
NC_007090.3:2595001..2597500	NC_007090.3	2595001	2597500	+	2500	173.50	52	110.50	547.50	219.50	244.50	264.50	194	225.50
NC_007090.3:2597501..2600000	NC_007090.3	2597501	2600000	+	2500	2269.00	1210.50	1358.50	1664.00	616.50	324.50	1439	981	1110.50
NC_007090.3:2600001..2602500	NC_007090.3	2600001	2602500	+	2500	428.50	420.50	194	605.50	615	654	585.50	615	543
NC_007090.3:2602501..2605000	NC_007090.3	2602501	2605000	+	2500	4484.00	2903.50	3166	7287	1998.50	629	2429	1885	1624
NC_007090.3:2605001..2607500	NC_007090.3	2605001	2607500	+	2500	335	220	186	714	495.50	246	426	430	355
NC_007090.3:2607501..2610000	NC_007090.3	2607501	2610000	+	2500	4.50	11.67	3	927.00	1587.50	1392	456.50	703	1122
NC_007090.3:2610001..2612500	NC_007090.3	2610001	2612500	+	2500	1233.50	1807.50	1063.50	1774	2741	1740	1245	1464	2014
NC_007090.3:2612501..2615000	NC_007090.3	2612501	2615000	+	2500	222.50	379.03	238.63	81.08	193.70	240.18	173.13	204.85	299.01
NC_007090.3:2615001..2617500	NC_007090.3	2615001	2617500	+	2500	1029.00	453.00	578.00	3455.10	1013.50	77.25	773.17	1079.25	615.00
NC_007090.3:2617501..2620000	NC_007090.3	2617501	2620000	+	2500	1959.00	1734.50	1246.00	1235.35	448.00	2435.75	1000.50	1641.75	1333.50
NC_007090.3:2620001..2622500	NC_007090.3	2620001	2622500	+	2500	3342.00	5618.00	3296.00	7221.05	9349.50	7462.00	4737.83	5352.00	6349.50
NC_007090.3:2622501..2625000	NC_007090.3	2622501	2625000	+	2500	1421.50	3835.50	1988.50	2833.67	5873	2264.50	2730	3391	4124.50
NC_007090.3:2625001..2627500	NC_007090.3	2625001	2627500	+	2500	128	61	86.50	1870.33	106.50	2160	368.25	953	317.50
NC_007090.3:2627501..2630000	NC_007090.3	2627501	2630000	+	2500	1515.50	786.50	848.50	3268.50	1101	590.50	1139.75	1115	884
NC_007090.3:2630001..2632500	NC_007090.3	2630001	2632500	+	2500	7819	5245.50	5960	7143.50	2270.50	2408.50	3033.38	3040.50	2397.50
NC_007090.3:2632501..2635000	NC_007090.3	2632501	2635000	+	2500	345	1729	516.50	167.50	130.50	148	608.12	760	743.50
NC_007090.3:2635001..2637500	NC_007090.3	2635001	2637500	+	2500	68.50	581.50	182.47	29.72	37.07	28	121	208.10	225.91
NC_007090.3:2637501..2640000	NC_007090.3	2637501	2640000	+	2500	491.50	587	344.50	74	38.50	37	252	328	372.50
NC_007090.3:2640001..2642500	NC_007090.3	2640001	2642500	+	2500	626.50	1415	573.50	195.50	113.50	43	780.50	816.50	1009.67
NC_007090.3:2642501..2645000	NC_007090.3	2642501	2645000	+	2500	6400	4345	4862	5346.50	1279	1306	3745.75	2192.50	2281.50
NC_007090.3:2645001..2647500	NC_007090.3	2645001	2647500	+	2500	8590.25	4948	5521	1331.50	187.50	559	5550.75	2064	2254.50
NC_007090.3:2647501..2650000	NC_007090.3	2647501	2650000	+	2500	2895.75	3441.50	4310	539.50	209.50	308	4884.50	1557	2858
NC_007090.3:2650001..2652500	NC_007090.3	2650001	2652500	+	2500	1.50	0	1	9.25	2	26	147.50	348.50	229
NC_007090.3:2652501..2655000	NC_007090.3	2652501	2655000	+	2500	8274.50	4930.04	8429.11	1242.18	211.33	1392.75	4763.13	1551.20	2467.79
NC_007090.3:2655001..2657500	NC_007090.3	2655001	2657500	+	2500	13382.66	11165.46	13066.28	1438.43	243.08	1198.50	10157.20	2247.70	3286.54
NC_007090.3:2657501..2660000	NC_007090.3	2657501	2660000	+	2500	3589.33	1159.50	3471.58	4791.62	1793.08	31118.25	8298.67	2835.08	3074.67
NC_007090.3:2660001..2662500	NC_007090.3	2660001	2662500	+	2500	0	0	0	76.50	91.50	126.50	62.50	60	78
NC_007090.3:2662501..2665000	NC_007090.3	2662501	2665000	+	2500	2178.75	1150.75	1014.50	1470	659.50	819.50	1340	683.50	953.75
NC_007090.3:2665001..2667500	NC_007090.3	2665001	2667500	+	2500	1258.50	1241.25	807	1764.00	777.25	479	817.50	631.00	669.75
NC_007090.3:2667501..2670000	NC_007090.3	2667501	2670000	+	2500	8002.25	3984	5060.50	9764.50	2557.50	1405.50	3693.50	4282	2966
NC_007090.3:2670001..2672500	NC_007090.3	2670001	2672500	+	2500	1348.50	1313.50	732	726.50	354.75	281	682.50	799	700.50
NC_007090.3:2672501..2675000	NC_007090.3	2672501	2675000	+	2500	559.50	3616.50	2420	131	1120	1055.50	590.25	4746.50	4229
NC_007090.3:2675001..2677500	NC_007090.3	2675001	2677500	+	2500	26895.50	19414.25	16031.50	5819.83	1823	3922.33	6398.42	4471.17	5325
NC_007090.3:2677501..2680000	NC_007090.3	2677501	2680000	+	2500	6275	3622.25	4193	14613.17	5076.50	1387.67	5250.83	6298.33	3943.25
NC_007090.3:2680001..2682500	NC_007090.3	2680001	2682500	+	2500	551	3062.50	1669.50	292	632.50	660.50	752	597.50	1196.25
NC_007090.3:2682501..2685000	NC_007090.3	2682501	2685000	+	2500	74.50	1226.50	597	68.75	252.50	294.50	242.00	219.50	493.50
NC_007090.3:2685001..2687500	NC_007090.3	2685001	2687500	+	2500	625	1038	436	3120.75	5025.75	5993	2948	1524.50	3054.50
NC_007090.3:2687501..2690000	NC_007090.3	2687501	2690000	+	2500	276.50	450.50	304.25	705.50	2176.75	722.50	922	629	1393.50
NC_007090.3:2690001..2692500	NC_007090.3	2690001	2692500	+	2500	1126	3274.50	1915.50	1390	3942	5525	2122.50	2543	3614.50
NC_007090.3:2692501..2695000	NC_007090.3	2692501	2695000	+	2500	1461	4398	2453.25	2838	6271.50	7429.50	3443.50	3479.50	4629
NC_007090.3:2695001..2697500	NC_007090.3	2695001	2697500	+	2500	253	550.50	371	169	317.50	145.50	347.50	273.50	412.50
NC_007090.3:2697501..2700000	NC_007090.3	2697501	2700000	+	2500	1924.00	1018.75	1192	837.50	376	360.50	638.50	575	589.50
NC_007090.3:2700001..2702500	NC_007090.3	2700001	2702500	+	2500	9002.50	11545.25	11891.50	1937	2608	1740.50	4214	3970.50	4603
NC_007090.3:2702501..2705000	NC_007090.3	2702501	2705000	+	2500	143.50	36.50	51.50	1251	481	131	647	308.50	312.50
NC_007090.3:2705001..2707500	NC_007090.3	2705001	2707500	+	2500	696.50	738.50	480.50	4310.50	3054.50	5245.50	1513.50	2200	2312.50
NC_007090.3:2707501..2710000	NC_007090.3	2707501	2710000	+	2500	727.50	3953.83	1627.50	4234.40	15946.83	15380.50	3068	8144.00	11885.90
NC_007090.3:2710001..2712500	NC_007090.3	2710001	2712500	+	2500	23	2107.50	261.00	67.50	7367.50	6861.75	466.50	3178.00	5924.25
NC_007090.3:2712501..2715000	NC_007090.3	2712501	2715000	+	2500	4	887.50	95.33	12.50	2853.50	1123.58	106.50	1073	2179.04
NC_007090.3:2715001..2717500	NC_007090.3	2715001	2717500	+	2500	8	553	74	16	1480.50	531.50	74	558	1151
NC_007090.3:2717501..2720000	NC_007090.3	2717501	2720000	+	2500	126.47	357.00	189	101.00	619	228.50	126.00	395.50	474
NC_007090.3:2720001..2722500	NC_007090.3	2720001	2722500	+	2500	1589	2334	1944	1293	3180	3686	800.50	1450.50	1310.50
NC_007090.3:2722501..2725000	NC_007090.3	2722501	2725000	+	2500	2109.00	2586	2952.00	1765	3838.50	4153.00	465.37	703	682
NC_007090.3:2725001..2727500	NC_007090.3	2725001	2727500	+	2500	263.50	138.50	178.50	923.00	453	140	504.13	532	530.50
NC_007090.3:2727501..2730000	NC_007090.3	2727501	2730000	+	2500	1089	1520.50	1216.50	1574.50	1655	1079	1102.50	1634	2191
NC_007090.3:2730001..2732500	NC_007090.3	2730001	2732500	+	2500	560.50	1199.50	916	532.50	952.50	1050	655.50	1240.50	1361
NC_007090.3:2732501..2735000	NC_007090.3	2732501	2735000	+	2500	146	653	470	252.50	363.50	124.50	226	483	510
NC_007090.3:2735001..2737500	NC_007090.3	2735001	2737500	+	2500	1656	798.50	862	5517	6846.50	6403.50	3442	2977	3122
NC_007090.3:2737501..2740000	NC_007090.3	2737501	2740000	+	2500	1800.50	3318.50	1731.50	3232	3509	2545	2918.50	2417	2682
NC_007090.3:2740001..2742500	NC_007090.3	2740001	2742500	+	2500	1016.50	3680	1648	990.50	1706	564.50	2107	1662	2010
NC_007090.3:2742501..2745000	NC_007090.3	2742501	2745000	+	2500	7126	3616.00	3789.50	6752	2266	8866	4240.50	4720	2875.17
NC_007090.3:2745001..2747500	NC_007090.3	2745001	2747500	+	2500	17	3	23	70	124.50	174.50	59	98.25	119.50
NC_007090.3:2747501..2750000	NC_007090.3	2747501	2750000	+	2500	3969.20	9508.50	5097	16230.00	22988.50	24295	23477.00	14605.25	19443.83
NC_007090.3:2750001..2752500	NC_007090.3	2750001	2752500	+	2500	13370.00	8411.00	10151	10030	2574	4329	5275	3392	3554
NC_007090.3:2752501..2755000	NC_007090.3	2752501	2755000	+	2500	0.25	6	10	12733	3609	2949.50	2274.50	1267	2197.25
NC_007090.3:2755001..2757500	NC_007090.3	2755001	2757500	+	2500	15279.75	9761	10268.75	12497.50	4754	3827	8228.50	6582.50	6416.75
NC_007090.3:2757501..2760000	NC_007090.3	2757501	2760000	+	2500	470.83	542	394	256	486	702	774.50	903.50	791
NC_007090.3:2760001..2762500	NC_007090.3	2760001	2762500	+	2500	258.50	449	347.25	359.50	665	437.75	552.50	799	812
NC_007090.3:2762501..2765000	NC_007090.3	2762501	2765000	+	2500	842	926.50	786.50	2775.50	1060.50	998	600.25	904	947
NC_007090.3:2765001..2767500	NC_007090.3	2765001	2767500	+	2500	139772.50	142795.50	159463.50	81372.00	35081.50	103469.75	81556.75	55116.00	65694.00
NC_007090.3:2767501..2770000	NC_007090.3	2767501	2770000	+	2500	66.75	78	90	314.50	251	974	555	1305	788.33
NC_007090.3:2770001..2772500	NC_007090.3	2770001	2772500	+	2500	82.25	132.50	231.50	180	243	9	237.50	290	465.17
NC_007090.3:2772501..2775000	NC_007090.3	2772501	2775000	+	2500	1191.50	5750.00	4696.46	2790.23	10911.28	9034	7714.50	8152.25	14231.90
NC_007090.3:2775001..2777500	NC_007090.3	2775001	2777500	+	2500	63	65.50	70.25	325.50	89.25	133	159	232	122
NC_007090.3:2777501..2780000	NC_007090.3	2777501	2780000	+	2500	107.83	217.58	193.00	45.83	80.50	36.67	73.67	138.96	166.17
NC_007090.3:2780001..2782500	NC_007090.3	2780001	2782500	+	2500	120.50	248.42	88.17	102.67	100.25	90	147.33	202.42	195.17
NC_007090.3:2782501..2785000	NC_007090.3	2782501	2785000	+	2500	9962.50	5924.50	6122.50	7669.72	3691.50	5547.44	4136	4955	3386
NC_007090.3:2785001..2787500	NC_007090.3	2785001	2787500	+	2500	13077.25	10512.50	20148.75	2944.50	1516.50	1510.44	3718.50	2875	3193.67
NC_007090.3:2787501..2790000	NC_007090.3	2787501	2790000	+	2500	270.25	408	214.25	404	210	86.61	322.50	309	227.83
NC_007090.3:2790001..2792500	NC_007090.3	2790001	2792500	+	2500	110	294	338	14.17	20	9.50	13.50	77	14.50
NC_007090.3:2792501..2795000	NC_007090.3	2792501	2795000	+	2500	94	59.50	76	102.67	37	36	77	95.50	55
NC_007090.3:2795001..2797500	NC_007090.3	2795001	2797500	+	2500	6824.17	2850.50	3480.30	1639.17	461.19	901.50	3213	2798	2193
NC_007090.3:2797501..2800000	NC_007090.3	2797501	2800000	+	2500	564.92	900.33	547.35	306	507.90	176	886.50	647.50	736.50
NC_007090.3:2800001..2802500	NC_007090.3	2800001	2802500	+	2500	4762.92	8062.50	7260.35	3932.50	6426.40	7410.00	5063.50	5241.50	5405.50
NC_007090.3:2802501..2805000	NC_007090.3	2802501	2805000	+	2500	7546.33	4130.75	4826.50	4767	1379	2191.75	2876	2086	1923
NC_007090.3:2805001..2807500	NC_007090.3	2805001	2807500	+	2500	6521.17	2863.92	3474.50	17221.50	4982.50	5702.75	5907.50	4749.50	3672.25
NC_007090.3:2807501..2810000	NC_007090.3	2807501	2810000	+	2500	89.50	118	103	203	425	144.50	340	291.50	516.25
NC_007090.3:2810001..2812500	NC_007090.3	2810001	2812500	+	2500	186	346.50	226	633	2981	1956.75	1541.50	1589.50	2647
NC_007090.3:2812501..2815000	NC_007090.3	2812501	2815000	+	2500	2064.50	1913	2088	6661	6409	5091.00	4198.50	4194	4302
NC_007090.3:2815001..2817500	NC_007090.3	2815001	2817500	+	2500	1219.50	1453	963.50	1893	1756	1939	1520	1190	1429.50
NC_007090.3:2817501..2820000	NC_007090.3	2817501	2820000	+	2500	584	780	396.50	1527	849	725	724	501	605
NC_007090.3:2820001..2822500	NC_007090.3	2820001	2822500	+	2500	433	416	316	447	236	56	241	256	237
NC_007090.3:2822501..2825000	NC_007090.3	2822501	2825000	+	2500	202	915.42	299.25	442.17	474.75	345	438.00	596.33	660.83
NC_007090.3:2825001..2827500	NC_007090.3	2825001	2827500	+	2500	188.33	761.58	492.25	170.33	387.50	104.17	264.00	470.62	560.17
NC_007090.3:2827501..2830000	NC_007090.3	2827501	2830000	+	2500	45	18.50	22.50	0	2	4.50	43	21	13
NC_007090.3:2830001..2832500	NC_007090.3	2830001	2832500	+	2500	6618.50	4686.50	5924.50	6775.50	2608.50	2744	2823.50	2351.50	2523.50
